state	power	likelihood
1600	0.443705	-137.002
1610	0.443705	-136.119
1620	0.443705	-137.378
1630	0.443705	-135.773
1640	0.443705	-138.747
1650	0.443705	-136.258
1660	0.443705	-138.705
1670	0.443705	-142.039
1680	0.443705	-137.462
1690	0.443705	-137.434
1700	0.443705	-139.624
1710	0.443705	-132.314
1720	0.443705	-133.897
1730	0.443705	-136.309
1740	0.443705	-136.204
1750	0.443705	-140.48
1760	0.443705	-137.349
1770	0.443705	-139.317
1780	0.443705	-138.42
1790	0.443705	-139.519
1800	0.443705	-136.274
1810	0.443705	-139.802
1820	0.443705	-138.555
1830	0.443705	-137.61
1840	0.443705	-136.696
1850	0.443705	-143.958
1860	0.443705	-138.177
1870	0.443705	-140.459
1880	0.443705	-135.742
1890	0.443705	-137.659
1900	0.443705	-142.845
1910	0.443705	-137.163
1920	0.443705	-135.809
1930	0.443705	-138.211
1940	0.443705	-143.503
1950	0.443705	-136.951
1960	0.443705	-142.908
1970	0.443705	-144.41
1980	0.443705	-139.297
1990	0.443705	-144.105
2000	0.443705	-143.415
2010	0.443705	-142.627
2020	0.443705	-139.642
2030	0.443705	-136.851
2040	0.443705	-141.676
2050	0.443705	-136.974
2060	0.443705	-138.969
2070	0.443705	-138.222
2080	0.443705	-138.306
2090	0.443705	-137.758
2100	0.443705	-136.886
2110	0.443705	-134.668
2120	0.443705	-136.811
2130	0.443705	-140.465
2140	0.443705	-136.512
2150	0.443705	-135.192
2160	0.443705	-135.24
2170	0.443705	-137.088
2180	0.443705	-138.912
2190	0.443705	-141.213
2200	0.443705	-138.921
2210	0.443705	-138.283
2220	0.443705	-137.893
2230	0.443705	-139.667
2240	0.443705	-137.799
2250	0.443705	-142.365
2260	0.443705	-137.126
2270	0.443705	-139.127
2280	0.443705	-139.811
2290	0.443705	-138.084
2300	0.443705	-140.781
2310	0.443705	-136.435
2320	0.443705	-140.763
2330	0.443705	-136.91
2340	0.443705	-142.893
2350	0.443705	-141.917
2360	0.443705	-143.579
2370	0.443705	-136.422
2380	0.443705	-138.845
2390	0.443705	-146.816
2400	0.443705	-142.754
2410	0.443705	-135.613
2420	0.443705	-137.937
2430	0.443705	-138.247
2440	0.443705	-137.55
2450	0.443705	-139.66
2460	0.443705	-136.052
2470	0.443705	-135.562
2480	0.443705	-137.296
2490	0.443705	-139.024
2500	0.443705	-136.032
2510	0.443705	-137.219
2520	0.443705	-140.088
2530	0.443705	-142.775
2540	0.443705	-136.147
2550	0.443705	-141.152
2560	0.443705	-138.409
2570	0.443705	-141.044
2580	0.443705	-138.147
2590	0.443705	-141.113
2600	0.443705	-140.191
2610	0.443705	-135.756
2620	0.443705	-139.024
2630	0.443705	-134.854
2640	0.443705	-135.977
2650	0.443705	-138.56
2660	0.443705	-141.659
2670	0.443705	-137.029
2680	0.443705	-140.375
2690	0.443705	-139.169
2700	0.443705	-136.662
2710	0.443705	-139.748
2720	0.443705	-135.955
2730	0.443705	-138.894
2740	0.443705	-135.819
2750	0.443705	-136.35
2760	0.443705	-135.236
2770	0.443705	-141.878
2780	0.443705	-141.3
2790	0.443705	-138.012
2800	0.443705	-147.882
2810	0.443705	-140.065
2820	0.443705	-148.598
2830	0.443705	-141.889
2840	0.443705	-140.367
2850	0.443705	-137.248
2860	0.443705	-139.331
2870	0.443705	-143.285
2880	0.443705	-138.087
2890	0.443705	-134.662
2900	0.443705	-139.032
2910	0.443705	-136.457
2920	0.443705	-134.663
2930	0.443705	-132.194
2940	0.443705	-135.045
2950	0.443705	-139.763
2960	0.443705	-136.104
2970	0.443705	-141.555
2980	0.443705	-135.899
2990	0.443705	-137.164
3000	0.443705	-135
3010	0.443705	-139.869
3020	0.443705	-137.398
3030	0.443705	-136.401
3040	0.443705	-135.948
3050	0.443705	-135.949
3060	0.443705	-137.393
3070	0.443705	-136.78
3080	0.443705	-135.65
3090	0.443705	-140.979
3100	0.443705	-136.012
3110	0.443705	-139.669
3120	0.443705	-136.984
3130	0.443705	-135.072
3140	0.443705	-141.597
3150	0.443705	-138.223
3160	0.443705	-135.301
3170	0.443705	-138.715
3180	0.443705	-139.613
3190	0.443705	-137.684
3200	0.443705	-137.439
3210	0.443705	-139.74
3220	0.443705	-135.381
3230	0.443705	-135.482
3240	0.443705	-136.388
3250	0.443705	-136.553
3260	0.443705	-135.837
3270	0.443705	-133.966
3280	0.443705	-136.795
3290	0.443705	-143.93
3300	0.443705	-136.895
3310	0.443705	-136.672
3320	0.443705	-140.584
3330	0.443705	-135.693
3340	0.443705	-145.587
3350	0.443705	-136.25
3360	0.443705	-142.608
3370	0.443705	-135.126
3380	0.443705	-141.2
3390	0.443705	-136.832
3400	0.443705	-143.439
3410	0.443705	-140.777
3420	0.443705	-141.09
3430	0.443705	-140.018
3440	0.443705	-144.956
3450	0.443705	-139.336
3460	0.443705	-136.858
3470	0.443705	-136.658
3480	0.443705	-139.245
3490	0.443705	-137.889
3500	0.443705	-135.104
3510	0.443705	-133.022
3520	0.443705	-143.726
3530	0.443705	-136.36
3540	0.443705	-137.156
3550	0.443705	-138.843
3560	0.443705	-139.768
3570	0.443705	-136.7
3580	0.443705	-143.19
3590	0.443705	-138.966
3600	0.443705	-141.332
3610	0.443705	-137.464
3620	0.443705	-138.525
3630	0.443705	-137.98
3640	0.443705	-137.452
3650	0.443705	-141.506
3660	0.443705	-140.281
3670	0.443705	-134.788
3680	0.443705	-139.121
3690	0.443705	-139.576
3700	0.443705	-140.943
3710	0.443705	-138.306
3720	0.443705	-137.986
3730	0.443705	-141.613
3740	0.443705	-135.922
3750	0.443705	-138.175
3760	0.443705	-137.881
3770	0.443705	-140.584
3780	0.443705	-135.545
3790	0.443705	-139.643
3800	0.443705	-139.641
3810	0.443705	-142.449
3820	0.443705	-145.685
3830	0.443705	-141.242
3840	0.443705	-139.348
3850	0.443705	-137.999
3860	0.443705	-141.961
3870	0.443705	-139.792
3880	0.443705	-144.705
3890	0.443705	-142.663
3900	0.443705	-141.923
3910	0.443705	-140.954
3920	0.443705	-136.378
3930	0.443705	-138.628
3940	0.443705	-141.502
3950	0.443705	-135.782
3960	0.443705	-141.098
3970	0.443705	-139.079
3980	0.443705	-140.529
3990	0.443705	-143.168
4000	0.443705	-136.628
4010	0.443705	-137.51
4020	0.443705	-138.746
4030	0.443705	-140.922
4040	0.443705	-140.673
4050	0.443705	-138.962
4060	0.443705	-138.516
4070	0.443705	-136.792
4080	0.443705	-136.349
4090	0.443705	-140.572
4100	0.443705	-138.026
4110	0.443705	-136.844
4120	0.443705	-137.315
4130	0.443705	-136.55
4140	0.443705	-141.388
4150	0.443705	-141.829
4160	0.443705	-135.477
4170	0.443705	-138.326
4180	0.443705	-142.212
4190	0.443705	-136.081
4200	0.443705	-136.609
4210	0.443705	-137.128
4220	0.443705	-139.116
4230	0.443705	-136.744
4240	0.443705	-139.301
4250	0.443705	-137.057
4260	0.443705	-138.551
4270	0.443705	-139.322
4280	0.443705	-142.666
4290	0.443705	-137.373
4300	0.443705	-141.05
4310	0.443705	-146.195
4320	0.443705	-139.61
4330	0.443705	-134.61
4340	0.443705	-135.72
4350	0.443705	-136.851
4360	0.443705	-137.054
4370	0.443705	-144.674
4380	0.443705	-137.861
4390	0.443705	-137.443
4400	0.443705	-144.03
4410	0.443705	-145.225
4420	0.443705	-152.214
4430	0.443705	-136.632
4440	0.443705	-138.448
4450	0.443705	-140.457
4460	0.443705	-142.902
4470	0.443705	-141.245
4480	0.443705	-135.452
4490	0.443705	-139.467
4500	0.443705	-137.954
4510	0.443705	-147.929
4520	0.443705	-139.72
4530	0.443705	-137.546
4540	0.443705	-136.696
4550	0.443705	-141.374
4560	0.443705	-140.8
4570	0.443705	-135.74
4580	0.443705	-137.142
4590	0.443705	-139.986
4600	0.443705	-136.754
4610	0.443705	-137.568
4620	0.443705	-141.871
4630	0.443705	-141.38
4640	0.443705	-139.18
4650	0.443705	-138.502
4660	0.443705	-137.22
4670	0.443705	-140.963
4680	0.443705	-139.536
4690	0.443705	-138.34
4700	0.443705	-139.802
4710	0.443705	-140.99
4720	0.443705	-138.219
4730	0.443705	-136.611
4740	0.443705	-139.589
4750	0.443705	-135.772
4760	0.443705	-140.151
4770	0.443705	-138.336
4780	0.443705	-140.777
4790	0.443705	-138.993
4800	0.443705	-144.165
4810	0.443705	-141.741
4820	0.443705	-146.889
4830	0.443705	-139.172
4840	0.443705	-137.662
4850	0.443705	-135.219
4860	0.443705	-138.362
4870	0.443705	-145.049
4880	0.443705	-141.315
4890	0.443705	-140.563
4900	0.443705	-135.576
4910	0.443705	-137.474
4920	0.443705	-140.231
4930	0.443705	-137.62
4940	0.443705	-138.892
4950	0.443705	-135.969
4960	0.443705	-140.438
4970	0.443705	-136.622
4980	0.443705	-138.367
4990	0.443705	-138.657
5000	0.443705	-137.946
1260	0.32768	-140.582
1270	0.32768	-144.799
1280	0.32768	-141.007
1290	0.32768	-137.778
1300	0.32768	-140.448
1310	0.32768	-150.033
1320	0.32768	-143.27
1330	0.32768	-144.02
1340	0.32768	-144.074
1350	0.32768	-140.755
1360	0.32768	-144.9
1370	0.32768	-137.525
1380	0.32768	-136.543
1390	0.32768	-142.522
1400	0.32768	-137.044
1410	0.32768	-135.903
1420	0.32768	-141.743
1430	0.32768	-143.576
1440	0.32768	-139.37
1450	0.32768	-143.901
1460	0.32768	-134.408
1470	0.32768	-139.288
1480	0.32768	-143.721
1490	0.32768	-139.133
1500	0.32768	-137.26
1510	0.32768	-139.239
1520	0.32768	-135.31
1530	0.32768	-141.563
1540	0.32768	-137.501
1550	0.32768	-137.424
1560	0.32768	-139.143
1570	0.32768	-146.635
1580	0.32768	-144.46
1590	0.32768	-137.803
1600	0.32768	-136.014
1610	0.32768	-137.439
1620	0.32768	-143.822
1630	0.32768	-140.603
1640	0.32768	-137.479
1650	0.32768	-146.455
1660	0.32768	-142.908
1670	0.32768	-136.937
1680	0.32768	-140.996
1690	0.32768	-136.503
1700	0.32768	-143.358
1710	0.32768	-145.705
1720	0.32768	-138.816
1730	0.32768	-136.451
1740	0.32768	-141.826
1750	0.32768	-136.904
1760	0.32768	-137.425
1770	0.32768	-141.103
1780	0.32768	-149.744
1790	0.32768	-140.711
1800	0.32768	-146.098
1810	0.32768	-139.139
1820	0.32768	-137.228
1830	0.32768	-139.784
1840	0.32768	-147.518
1850	0.32768	-143.521
1860	0.32768	-136.299
1870	0.32768	-135.281
1880	0.32768	-140.894
1890	0.32768	-141.021
1900	0.32768	-137.748
1910	0.32768	-137.322
1920	0.32768	-142.175
1930	0.32768	-145.509
1940	0.32768	-137.532
1950	0.32768	-140.109
1960	0.32768	-144.042
1970	0.32768	-138.938
1980	0.32768	-139.317
1990	0.32768	-146.036
2000	0.32768	-143.427
2010	0.32768	-146.022
2020	0.32768	-140.96
2030	0.32768	-148.272
2040	0.32768	-143.887
2050	0.32768	-138.613
2060	0.32768	-141.764
2070	0.32768	-144.652
2080	0.32768	-133.975
2090	0.32768	-145.001
2100	0.32768	-136.924
2110	0.32768	-136.154
2120	0.32768	-144.72
2130	0.32768	-135.144
2140	0.32768	-137.002
2150	0.32768	-138.007
2160	0.32768	-139.308
2170	0.32768	-139.718
2180	0.32768	-137.867
2190	0.32768	-141.366
2200	0.32768	-140.022
2210	0.32768	-146.157
2220	0.32768	-143.463
2230	0.32768	-142.324
2240	0.32768	-147.877
2250	0.32768	-139.19
2260	0.32768	-142.244
2270	0.32768	-145.098
2280	0.32768	-139.958
2290	0.32768	-138.332
2300	0.32768	-141.63
2310	0.32768	-142.399
2320	0.32768	-143.53
2330	0.32768	-138.737
2340	0.32768	-136.546
2350	0.32768	-137.611
2360	0.32768	-135.043
2370	0.32768	-152.519
2380	0.32768	-147.13
2390	0.32768	-141.776
2400	0.32768	-142.979
2410	0.32768	-137.579
2420	0.32768	-139.733
2430	0.32768	-136.736
2440	0.32768	-139.231
2450	0.32768	-144.89
2460	0.32768	-141.171
2470	0.32768	-143.627
2480	0.32768	-142.43
2490	0.32768	-137.452
2500	0.32768	-145.37
2510	0.32768	-141.769
2520	0.32768	-139.089
2530	0.32768	-139.741
2540	0.32768	-140.923
2550	0.32768	-137.961
2560	0.32768	-138.683
2570	0.32768	-139.208
2580	0.32768	-146.342
2590	0.32768	-137.857
2600	0.32768	-138.171
2610	0.32768	-143.427
2620	0.32768	-134.833
2630	0.32768	-141.426
2640	0.32768	-141.729
2650	0.32768	-137.784
2660	0.32768	-141.008
2670	0.32768	-139.333
2680	0.32768	-136.958
2690	0.32768	-135.387
2700	0.32768	-137.802
2710	0.32768	-141.768
2720	0.32768	-152.123
2730	0.32768	-140.963
2740	0.32768	-147.709
2750	0.32768	-143.61
2760	0.32768	-147.019
2770	0.32768	-139.162
2780	0.32768	-137.831
2790	0.32768	-147.474
2800	0.32768	-154.82
2810	0.32768	-139.987
2820	0.32768	-138.874
2830	0.32768	-140.957
2840	0.32768	-134.587
2850	0.32768	-137.788
2860	0.32768	-141.936
2870	0.32768	-136.786
2880	0.32768	-138.744
2890	0.32768	-138.158
2900	0.32768	-134.581
2910	0.32768	-137.684
2920	0.32768	-136.595
2930	0.32768	-138.184
2940	0.32768	-134.535
2950	0.32768	-134.525
2960	0.32768	-142.284
2970	0.32768	-139.232
2980	0.32768	-148.088
2990	0.32768	-155.52
3000	0.32768	-144.628
3010	0.32768	-140.242
3020	0.32768	-145.252
3030	0.32768	-140.193
3040	0.32768	-137.875
3050	0.32768	-143.715
3060	0.32768	-142.421
3070	0.32768	-136.077
3080	0.32768	-141.205
3090	0.32768	-139.858
3100	0.32768	-150.898
3110	0.32768	-137.94
3120	0.32768	-138.738
3130	0.32768	-138.878
3140	0.32768	-137.069
3150	0.32768	-138.477
3160	0.32768	-136.841
3170	0.32768	-141.911
3180	0.32768	-141.076
3190	0.32768	-139.707
3200	0.32768	-145.385
3210	0.32768	-136.084
3220	0.32768	-139.645
3230	0.32768	-148.806
3240	0.32768	-140.339
3250	0.32768	-136.368
3260	0.32768	-138.089
3270	0.32768	-140.186
3280	0.32768	-137.715
3290	0.32768	-145.693
3300	0.32768	-143.695
3310	0.32768	-136.998
3320	0.32768	-136.841
3330	0.32768	-144.111
3340	0.32768	-136.335
3350	0.32768	-136.806
3360	0.32768	-137.877
3370	0.32768	-148.334
3380	0.32768	-141.592
3390	0.32768	-144.919
3400	0.32768	-141.785
3410	0.32768	-141.097
3420	0.32768	-139.655
3430	0.32768	-137.362
3440	0.32768	-137.509
3450	0.32768	-139.598
3460	0.32768	-141.871
3470	0.32768	-135.567
3480	0.32768	-145.415
3490	0.32768	-141.124
3500	0.32768	-139.313
3510	0.32768	-145.817
3520	0.32768	-134.769
3530	0.32768	-143.415
3540	0.32768	-149.539
3550	0.32768	-139.803
3560	0.32768	-140.949
3570	0.32768	-139.541
3580	0.32768	-137.654
3590	0.32768	-144.69
3600	0.32768	-140.344
3610	0.32768	-140.862
3620	0.32768	-138.109
3630	0.32768	-146.19
3640	0.32768	-139.144
3650	0.32768	-138.946
3660	0.32768	-143.328
3670	0.32768	-143.373
3680	0.32768	-143.258
3690	0.32768	-140.307
3700	0.32768	-138.697
3710	0.32768	-138.911
3720	0.32768	-137.083
3730	0.32768	-137.441
3740	0.32768	-137.55
3750	0.32768	-147.123
3760	0.32768	-140.877
3770	0.32768	-137.379
3780	0.32768	-142.352
3790	0.32768	-139.55
3800	0.32768	-136.054
3810	0.32768	-139.435
3820	0.32768	-138.189
3830	0.32768	-140.963
3840	0.32768	-138.515
3850	0.32768	-136.132
3860	0.32768	-136.952
3870	0.32768	-142.723
3880	0.32768	-138.306
3890	0.32768	-144.669
3900	0.32768	-144.368
3910	0.32768	-138.309
3920	0.32768	-139.698
3930	0.32768	-140.398
3940	0.32768	-141.674
3950	0.32768	-137.444
3960	0.32768	-139.657
3970	0.32768	-139.728
3980	0.32768	-136.09
3990	0.32768	-143.381
4000	0.32768	-148.267
4010	0.32768	-144.894
4020	0.32768	-137.221
4030	0.32768	-134.567
4040	0.32768	-137.955
4050	0.32768	-140.345
4060	0.32768	-138.661
4070	0.32768	-141.514
4080	0.32768	-137.256
4090	0.32768	-138.723
4100	0.32768	-141.643
4110	0.32768	-138.246
4120	0.32768	-140.271
4130	0.32768	-138.503
4140	0.32768	-139.403
4150	0.32768	-135.246
4160	0.32768	-141.298
4170	0.32768	-142.073
4180	0.32768	-139.4
4190	0.32768	-144.728
4200	0.32768	-140.251
4210	0.32768	-143.834
4220	0.32768	-139.616
4230	0.32768	-137.339
4240	0.32768	-137.727
4250	0.32768	-139.161
4260	0.32768	-143.257
4270	0.32768	-142.323
4280	0.32768	-139.835
4290	0.32768	-144.966
4300	0.32768	-136.222
4310	0.32768	-142.705
4320	0.32768	-146.793
4330	0.32768	-135.987
4340	0.32768	-142.64
4350	0.32768	-136.918
4360	0.32768	-148.327
4370	0.32768	-139.992
4380	0.32768	-140.454
4390	0.32768	-135.163
4400	0.32768	-141.343
4410	0.32768	-145.04
4420	0.32768	-141.289
4430	0.32768	-141.228
4440	0.32768	-139.844
4450	0.32768	-137.242
4460	0.32768	-134.655
4470	0.32768	-143.099
4480	0.32768	-141.681
4490	0.32768	-138.911
4500	0.32768	-136.388
4510	0.32768	-140.787
4520	0.32768	-143.265
4530	0.32768	-140.132
4540	0.32768	-142.552
4550	0.32768	-138.321
4560	0.32768	-139.219
4570	0.32768	-138.709
4580	0.32768	-143.675
4590	0.32768	-137.461
4600	0.32768	-134.647
4610	0.32768	-141.729
4620	0.32768	-139.094
4630	0.32768	-139.444
4640	0.32768	-148.686
4650	0.32768	-143.268
4660	0.32768	-150.771
4670	0.32768	-137.474
4680	0.32768	-144.573
4690	0.32768	-145.667
4700	0.32768	-138.279
4710	0.32768	-141.222
4720	0.32768	-142.332
4730	0.32768	-144.15
4740	0.32768	-142.514
4750	0.32768	-145.963
4760	0.32768	-140.486
4770	0.32768	-138.872
4780	0.32768	-136.523
4790	0.32768	-145.198
4800	0.32768	-147.24
4810	0.32768	-140.775
4820	0.32768	-139.979
4830	0.32768	-148.206
4840	0.32768	-138.87
4850	0.32768	-138.173
4860	0.32768	-135.43
4870	0.32768	-136.499
4880	0.32768	-140.645
4890	0.32768	-142.97
4900	0.32768	-137.37
4910	0.32768	-140.278
4920	0.32768	-150.681
4930	0.32768	-135.167
4940	0.32768	-138.529
4950	0.32768	-138.074
4960	0.32768	-137.98
4970	0.32768	-138.787
4980	0.32768	-138.163
4990	0.32768	-143.732
5000	0.32768	-143.442
1260	0.237305	-137.954
1270	0.237305	-136.098
1280	0.237305	-143.91
1290	0.237305	-138.759
1300	0.237305	-148.522
1310	0.237305	-140.027
1320	0.237305	-140.149
1330	0.237305	-138.415
1340	0.237305	-142.754
1350	0.237305	-137.55
1360	0.237305	-145.659
1370	0.237305	-140.662
1380	0.237305	-135.329
1390	0.237305	-144.511
1400	0.237305	-141.264
1410	0.237305	-140.021
1420	0.237305	-141.92
1430	0.237305	-137.234
1440	0.237305	-150.03
1450	0.237305	-146.994
1460	0.237305	-136.258
1470	0.237305	-158.783
1480	0.237305	-146.3
1490	0.237305	-141.39
1500	0.237305	-141.044
1510	0.237305	-140.876
1520	0.237305	-143.064
1530	0.237305	-138.949
1540	0.237305	-140.577
1550	0.237305	-153.494
1560	0.237305	-141.329
1570	0.237305	-139.88
1580	0.237305	-140.26
1590	0.237305	-141.444
1600	0.237305	-141.254
1610	0.237305	-142.305
1620	0.237305	-139.064
1630	0.237305	-143.181
1640	0.237305	-132.691
1650	0.237305	-142.677
1660	0.237305	-141.138
1670	0.237305	-140.641
1680	0.237305	-140.12
1690	0.237305	-143.909
1700	0.237305	-170.709
1710	0.237305	-143.243
1720	0.237305	-136.568
1730	0.237305	-143.127
1740	0.237305	-141.749
1750	0.237305	-140.452
1760	0.237305	-140.959
1770	0.237305	-139.683
1780	0.237305	-135.676
1790	0.237305	-139.753
1800	0.237305	-139.009
1810	0.237305	-145.782
1820	0.237305	-144.411
1830	0.237305	-142.353
1840	0.237305	-147.877
1850	0.237305	-137.371
1860	0.237305	-138.383
1870	0.237305	-138.224
1880	0.237305	-144.174
1890	0.237305	-137.949
1900	0.237305	-149.443
1910	0.237305	-140.62
1920	0.237305	-144.226
1930	0.237305	-138.116
1940	0.237305	-139.859
1950	0.237305	-142.798
1960	0.237305	-137.471
1970	0.237305	-148.697
1980	0.237305	-140.338
1990	0.237305	-137.1
2000	0.237305	-148.512
2010	0.237305	-147.657
2020	0.237305	-144.35
2030	0.237305	-140.29
2040	0.237305	-137.386
2050	0.237305	-139.501
2060	0.237305	-136.814
2070	0.237305	-138.925
2080	0.237305	-139.857
2090	0.237305	-135.033
2100	0.237305	-151.875
2110	0.237305	-137.77
2120	0.237305	-139.507
2130	0.237305	-141.655
2140	0.237305	-137.304
2150	0.237305	-139.049
2160	0.237305	-142.951
2170	0.237305	-142.576
2180	0.237305	-144.333
2190	0.237305	-138.541
2200	0.237305	-137.199
2210	0.237305	-134.722
2220	0.237305	-151.537
2230	0.237305	-136.907
2240	0.237305	-138.033
2250	0.237305	-138.648
2260	0.237305	-164.814
2270	0.237305	-148.174
2280	0.237305	-144.08
2290	0.237305	-151.107
2300	0.237305	-146.9
2310	0.237305	-141.337
2320	0.237305	-138.132
2330	0.237305	-138.599
2340	0.237305	-141.339
2350	0.237305	-136.222
2360	0.237305	-139.503
2370	0.237305	-136.927
2380	0.237305	-144.12
2390	0.237305	-139.221
2400	0.237305	-135.522
2410	0.237305	-143.468
2420	0.237305	-139.216
2430	0.237305	-145.395
2440	0.237305	-137.941
2450	0.237305	-140.001
2460	0.237305	-139.501
2470	0.237305	-138.187
2480	0.237305	-138.341
2490	0.237305	-145.438
2500	0.237305	-137.364
2510	0.237305	-139.435
2520	0.237305	-145.233
2530	0.237305	-145.711
2540	0.237305	-139.688
2550	0.237305	-139.739
2560	0.237305	-138.597
2570	0.237305	-138.36
2580	0.237305	-136.919
2590	0.237305	-140.191
2600	0.237305	-147.404
2610	0.237305	-138.663
2620	0.237305	-152.47
2630	0.237305	-138.828
2640	0.237305	-141.702
2650	0.237305	-135.821
2660	0.237305	-139.847
2670	0.237305	-140.606
2680	0.237305	-142.505
2690	0.237305	-141.185
2700	0.237305	-139.653
2710	0.237305	-157.139
2720	0.237305	-139.593
2730	0.237305	-151.16
2740	0.237305	-145.03
2750	0.237305	-140.141
2760	0.237305	-150.981
2770	0.237305	-152.648
2780	0.237305	-146.007
2790	0.237305	-147.201
2800	0.237305	-137.146
2810	0.237305	-139.477
2820	0.237305	-145.427
2830	0.237305	-140.638
2840	0.237305	-142.193
2850	0.237305	-150.483
2860	0.237305	-140.554
2870	0.237305	-151.487
2880	0.237305	-146.456
2890	0.237305	-135.683
2900	0.237305	-136.758
2910	0.237305	-139.003
2920	0.237305	-142.116
2930	0.237305	-138.687
2940	0.237305	-147.505
2950	0.237305	-140.856
2960	0.237305	-141.595
2970	0.237305	-140.899
2980	0.237305	-139.255
2990	0.237305	-141.923
3000	0.237305	-139.332
3010	0.237305	-145.171
3020	0.237305	-138.405
3030	0.237305	-138.269
3040	0.237305	-143.29
3050	0.237305	-139.789
3060	0.237305	-136.234
3070	0.237305	-144.948
3080	0.237305	-144.401
3090	0.237305	-139.311
3100	0.237305	-150.872
3110	0.237305	-137.856
3120	0.237305	-141.972
3130	0.237305	-145.354
3140	0.237305	-140.971
3150	0.237305	-146.572
3160	0.237305	-143.734
3170	0.237305	-139.212
3180	0.237305	-148.771
3190	0.237305	-143.219
3200	0.237305	-139.623
3210	0.237305	-135.967
3220	0.237305	-145.664
3230	0.237305	-148.828
3240	0.237305	-142.857
3250	0.237305	-151.756
3260	0.237305	-137.343
3270	0.237305	-149.02
3280	0.237305	-148.502
3290	0.237305	-140.566
3300	0.237305	-135.426
3310	0.237305	-133.69
3320	0.237305	-135.158
3330	0.237305	-138.895
3340	0.237305	-144.249
3350	0.237305	-137.368
3360	0.237305	-145.081
3370	0.237305	-136.242
3380	0.237305	-147.725
3390	0.237305	-149.192
3400	0.237305	-140.685
3410	0.237305	-138.868
3420	0.237305	-142.3
3430	0.237305	-147.327
3440	0.237305	-137.978
3450	0.237305	-150.583
3460	0.237305	-139.253
3470	0.237305	-136.763
3480	0.237305	-139.377
3490	0.237305	-143.076
3500	0.237305	-143.303
3510	0.237305	-141.996
3520	0.237305	-137.827
3530	0.237305	-138.907
3540	0.237305	-139.599
3550	0.237305	-160.512
3560	0.237305	-142.946
3570	0.237305	-136.875
3580	0.237305	-149.837
3590	0.237305	-140.683
3600	0.237305	-147.731
3610	0.237305	-141.649
3620	0.237305	-147.052
3630	0.237305	-143.628
3640	0.237305	-147.243
3650	0.237305	-157.302
3660	0.237305	-142.289
3670	0.237305	-134.475
3680	0.237305	-135.603
3690	0.237305	-143.195
3700	0.237305	-137.265
3710	0.237305	-132.965
3720	0.237305	-145.456
3730	0.237305	-147.014
3740	0.237305	-146.375
3750	0.237305	-138.354
3760	0.237305	-141.108
3770	0.237305	-144.809
3780	0.237305	-141.439
3790	0.237305	-142.323
3800	0.237305	-144.732
3810	0.237305	-139.966
3820	0.237305	-142.53
3830	0.237305	-142.886
3840	0.237305	-137.814
3850	0.237305	-139.506
3860	0.237305	-152.823
3870	0.237305	-141.336
3880	0.237305	-139.121
3890	0.237305	-145.769
3900	0.237305	-142.444
3910	0.237305	-136.854
3920	0.237305	-150.696
3930	0.237305	-145.522
3940	0.237305	-142.649
3950	0.237305	-150.086
3960	0.237305	-140.334
3970	0.237305	-139.238
3980	0.237305	-147.461
3990	0.237305	-146.637
4000	0.237305	-139.408
4010	0.237305	-138.179
4020	0.237305	-156.228
4030	0.237305	-137.354
4040	0.237305	-137.287
4050	0.237305	-150.365
4060	0.237305	-142.963
4070	0.237305	-147.656
4080	0.237305	-141.116
4090	0.237305	-145.244
4100	0.237305	-138.51
4110	0.237305	-147.087
4120	0.237305	-144.115
4130	0.237305	-136.671
4140	0.237305	-140.99
4150	0.237305	-138.021
4160	0.237305	-136.47
4170	0.237305	-136.937
4180	0.237305	-138.089
4190	0.237305	-140.322
4200	0.237305	-139.95
4210	0.237305	-150.814
4220	0.237305	-139.789
4230	0.237305	-147.793
4240	0.237305	-144.488
4250	0.237305	-145.88
4260	0.237305	-147.714
4270	0.237305	-146.741
4280	0.237305	-141.925
4290	0.237305	-135.889
4300	0.237305	-141.012
4310	0.237305	-143.019
4320	0.237305	-141.64
4330	0.237305	-140.985
4340	0.237305	-157.335
4350	0.237305	-140.418
4360	0.237305	-142.185
4370	0.237305	-143.424
4380	0.237305	-143.136
4390	0.237305	-135.848
4400	0.237305	-142.764
4410	0.237305	-134.904
4420	0.237305	-138.453
4430	0.237305	-140.469
4440	0.237305	-141.955
4450	0.237305	-153.313
4460	0.237305	-142.283
4470	0.237305	-139.662
4480	0.237305	-148.006
4490	0.237305	-139.101
4500	0.237305	-161.488
4510	0.237305	-138.43
4520	0.237305	-140.157
4530	0.237305	-150.254
4540	0.237305	-137.354
4550	0.237305	-147.221
4560	0.237305	-140.959
4570	0.237305	-139.969
4580	0.237305	-136.057
4590	0.237305	-146.101
4600	0.237305	-142.043
4610	0.237305	-144.296
4620	0.237305	-149.808
4630	0.237305	-145.958
4640	0.237305	-138.874
4650	0.237305	-144.42
4660	0.237305	-142.278
4670	0.237305	-159.346
4680	0.237305	-149.181
4690	0.237305	-139.321
4700	0.237305	-141.222
4710	0.237305	-140.711
4720	0.237305	-139.404
4730	0.237305	-139.559
4740	0.237305	-141.585
4750	0.237305	-139.806
4760	0.237305	-139.52
4770	0.237305	-140.867
4780	0.237305	-142.824
4790	0.237305	-141.844
4800	0.237305	-141.108
4810	0.237305	-142.563
4820	0.237305	-135.393
4830	0.237305	-147.242
4840	0.237305	-133.463
4850	0.237305	-139.82
